unique_id,max_prob,min_prob,path_exists
1512---Tri-Delta---2014,0.9895966201,0.0104033799,1
15120---BART---2015,no_match,no_match,0
15126---BART---2015,no_match,no_match,0
15133---BART---2015,no_match,no_match,0
15138---BART---2015,no_match,no_match,0
1514---Caltrain---2014,no_match,no_match,0
1514---Tri-Delta---2014,1.0,1.0,1
1515---Caltrain---2014,no_match,no_match,0
1515---Tri-Delta---2014,no_match,no_match,0
15150---BART---2015,no_match,no_match,0
15152---BART---2015,no_match,no_match,0
15153---BART---2015,no_match,no_match,0
15155---BART---2015,no_match,no_match,0
15159---BART---2015,no_match,no_match,0
15161---BART---2015,no_match,no_match,0
15169---BART---2015,no_match,no_match,0
1517---BART---2015,no_match,no_match,0
15177---BART---2015,no_match,no_match,0
15185---BART---2015,no_match,no_match,0
15189---BART---2015,no_match,no_match,0
1519---Caltrain---2014,no_match,no_match,0
1519---Tri-Delta---2014,no_match,no_match,0
15190---BART---2015,no_match,no_match,0
15193---BART---2015,no_match,no_match,0
15201---BART---2015,no_match,no_match,0
15203---BART---2015,no_match,no_match,0
15205---BART---2015,no_match,no_match,0
15208---BART---2015,no_match,no_match,0
1521---Tri-Delta---2014,no_match,no_match,0
15215---BART---2015,no_match,no_match,0
15218---BART---2015,no_match,no_match,0
15219---BART---2015,no_match,no_match,0
15222---BART---2015,no_match,no_match,0
15226---BART---2015,no_match,no_match,0
1523---BART---2015,no_match,no_match,0
1524---Caltrain---2014,no_match,no_match,0
1524---Tri-Delta---2014,no_match,no_match,0
15243---BART---2015,no_match,no_match,0
15252---BART---2015,no_match,no_match,0
15257---BART---2015,no_match,no_match,0
1526---Caltrain---2014,no_match,no_match,0
1526---Tri-Delta---2014,1.0,1.0,1
15264---BART---2015,no_match,no_match,0
15266---BART---2015,no_match,no_match,0
15268---BART---2015,no_match,no_match,0
1527---Tri-Delta---2014,no_match,no_match,0
15272---BART---2015,no_match,no_match,0
15298---BART---2015,no_match,no_match,0
153---Caltrain---2014,no_match,no_match,0
1530---Tri-Delta---2014,no_match,no_match,0
15304---BART---2015,no_match,no_match,0
1533---Caltrain---2014,no_match,no_match,0
1534---BART---2015,no_match,no_match,0
1534---Tri-Delta---2014,no_match,no_match,0
1536---Tri-Delta---2014,no_match,no_match,0
15362---BART---2015,no_match,no_match,0
1537---Caltrain---2014,no_match,no_match,0
1537---Tri-Delta---2014,no_match,no_match,0
15382---BART---2015,no_match,no_match,0
15384---BART---2015,no_match,no_match,0
15385---BART---2015,no_match,no_match,0
15388---BART---2015,no_match,no_match,0
15398---BART---2015,no_match,no_match,0
1540---Tri-Delta---2014,no_match,no_match,0
15407---BART---2015,no_match,no_match,0
15412---BART---2015,no_match,no_match,0
1542---BART---2015,no_match,no_match,0
15422---BART---2015,no_match,no_match,0
15427---BART---2015,no_match,no_match,0
1543---Caltrain---2014,no_match,no_match,0
15430---BART---2015,no_match,no_match,0
15433---BART---2015,no_match,no_match,0
1544---BART---2015,no_match,no_match,0
1545---Tri-Delta---2014,no_match,no_match,0
15450---BART---2015,no_match,no_match,0
1546---Tri-Delta---2014,no_match,no_match,0
15465---BART---2015,no_match,no_match,0
15476---BART---2015,no_match,no_match,0
1548---BART---2015,no_match,no_match,0
1548---Caltrain---2014,no_match,no_match,0
1548---Tri-Delta---2014,no_match,no_match,0
1549---Caltrain---2014,no_match,no_match,0
15492---BART---2015,no_match,no_match,0
15498---BART---2015,no_match,no_match,0
1550---Tri-Delta---2014,0.7790853531,0.7790853531,1
15519---BART---2015,no_match,no_match,0
1552---Tri-Delta---2014,0.6213228065999999,0.3786771888,1
15521---BART---2015,no_match,no_match,0
1553---Caltrain---2014,no_match,no_match,0
15530---BART---2015,no_match,no_match,0
15539---BART---2015,no_match,no_match,0
1554---Tri-Delta---2014,1.0,1.0,1
15550---BART---2015,no_match,no_match,0
15552---BART---2015,no_match,no_match,0
15555---BART---2015,no_match,no_match,0
15558---BART---2015,no_match,no_match,0
1556---BART---2015,no_match,no_match,0
1556---Caltrain---2014,no_match,no_match,0
1557---BART---2015,no_match,no_match,0
1557---Caltrain---2014,no_match,no_match,0
15575---BART---2015,no_match,no_match,0
1558---Tri-Delta---2014,no_match,no_match,0
15580---BART---2015,no_match,no_match,0
15581---BART---2015,no_match,no_match,0
1560---Tri-Delta---2014,no_match,no_match,0
15602---BART---2015,no_match,no_match,0
15615---BART---2015,no_match,no_match,0
1562---BART---2015,no_match,no_match,0
15630---BART---2015,no_match,no_match,0
15637---BART---2015,no_match,no_match,0
15641---BART---2015,no_match,no_match,0
15643---BART---2015,no_match,no_match,0
15646---BART---2015,no_match,no_match,0
15656---BART---2015,no_match,no_match,0
1566---Caltrain---2014,no_match,no_match,0
15662---BART---2015,no_match,no_match,0
1567---BART---2015,no_match,no_match,0
15671---BART---2015,no_match,no_match,0
15674---BART---2015,no_match,no_match,0
1568---Tri-Delta---2014,no_match,no_match,0
15683---BART---2015,no_match,no_match,0
15686---BART---2015,no_match,no_match,0
15690---BART---2015,no_match,no_match,0
15695---BART---2015,no_match,no_match,0
15698---BART---2015,no_match,no_match,0
15716---BART---2015,no_match,no_match,0
1572---Caltrain---2014,no_match,no_match,0
15726---BART---2015,no_match,no_match,0
15728---BART---2015,no_match,no_match,0
1573---BART---2015,no_match,no_match,0
1573---Tri-Delta---2014,no_match,no_match,0
15732---BART---2015,no_match,no_match,0
15736---BART---2015,no_match,no_match,0
15738---BART---2015,no_match,no_match,0
15740---BART---2015,no_match,no_match,0
15741---BART---2015,no_match,no_match,0
15742---BART---2015,no_match,no_match,0
15745---BART---2015,no_match,no_match,0
15746---BART---2015,no_match,no_match,0
15750---BART---2015,no_match,no_match,0
15759---BART---2015,no_match,no_match,0
1576---BART---2015,no_match,no_match,0
1576---Tri-Delta---2014,0.8805374348,0.0070183801,1
15760---BART---2015,no_match,no_match,0
15761---BART---2015,no_match,no_match,0
15768---BART---2015,no_match,no_match,0
15773---BART---2015,no_match,no_match,0
15774---BART---2015,no_match,no_match,0
15775---BART---2015,no_match,no_match,0
15777---BART---2015,no_match,no_match,0
15779---BART---2015,no_match,no_match,0
15787---BART---2015,no_match,no_match,0
15789---BART---2015,no_match,no_match,0
15792---BART---2015,no_match,no_match,0
15796---BART---2015,no_match,no_match,0
15798---BART---2015,no_match,no_match,0
15809---BART---2015,no_match,no_match,0
15813---BART---2015,no_match,no_match,0
1582---BART---2015,no_match,no_match,0
15829---BART---2015,no_match,no_match,0
1583---Tri-Delta---2014,no_match,no_match,0
1584---Caltrain---2014,no_match,no_match,0
15841---BART---2015,no_match,no_match,0
15843---BART---2015,no_match,no_match,0
15847---BART---2015,no_match,no_match,0
15849---BART---2015,no_match,no_match,0
15850---BART---2015,no_match,no_match,0
15855---BART---2015,no_match,no_match,0
15860---BART---2015,no_match,no_match,0
15870---BART---2015,no_match,no_match,0
15872---BART---2015,no_match,no_match,0
15873---BART---2015,no_match,no_match,0
15877---BART---2015,no_match,no_match,0
1588---Tri-Delta---2014,no_match,no_match,0
15883---BART---2015,no_match,no_match,0
15886---BART---2015,no_match,no_match,0
15888---BART---2015,no_match,no_match,0
15889---BART---2015,no_match,no_match,0
15893---BART---2015,no_match,no_match,0
15896---BART---2015,no_match,no_match,0
15897---BART---2015,no_match,no_match,0
159---Caltrain---2014,no_match,no_match,0
1590---Caltrain---2014,no_match,no_match,0
15900---BART---2015,no_match,no_match,0
15903---BART---2015,no_match,no_match,0
15907---BART---2015,no_match,no_match,0
15908---BART---2015,no_match,no_match,0
15912---BART---2015,no_match,no_match,0
15915---BART---2015,no_match,no_match,0
159169---ACE---2014,no_match,no_match,0
159178---ACE---2014,no_match,no_match,0
15918---BART---2015,no_match,no_match,0
1592---Caltrain---2014,no_match,no_match,0
1593---BART---2015,no_match,no_match,0
15952---BART---2015,no_match,no_match,0
15956---BART---2015,no_match,no_match,0
15964---BART---2015,no_match,no_match,0
15968---BART---2015,no_match,no_match,0
1597---Caltrain---2014,no_match,no_match,0
15971---BART---2015,no_match,no_match,0
15974---BART---2015,no_match,no_match,0
1598---BART---2015,no_match,no_match,0
1598---Caltrain---2014,no_match,no_match,0
1598---Tri-Delta---2014,no_match,no_match,0
1601---BART---2015,no_match,no_match,0
16010---BART---2015,no_match,no_match,0
16016---BART---2015,no_match,no_match,0
16022---BART---2015,no_match,no_match,0
1603---Caltrain---2014,no_match,no_match,0
1603---Napa Vine---2014,no_match,no_match,0
1603---Tri-Delta---2014,no_match,no_match,0
16032---BART---2015,no_match,no_match,0
16039---BART---2015,no_match,no_match,0
1604---Tri-Delta---2014,no_match,no_match,0
16049---BART---2015,no_match,no_match,0
1605---BART---2015,no_match,no_match,0
1605---Tri-Delta---2014,no_match,no_match,0
16055---BART---2015,no_match,no_match,0
16062---BART---2015,no_match,no_match,0
16063---BART---2015,no_match,no_match,0
16068---BART---2015,no_match,no_match,0
1607---BART---2015,no_match,no_match,0
1607---Caltrain---2014,no_match,no_match,0
1607---Tri-Delta---2014,no_match,no_match,0
16070---BART---2015,no_match,no_match,0
16073---BART---2015,no_match,no_match,0
16075---BART---2015,no_match,no_match,0
1608---BART---2015,no_match,no_match,0
1608---Napa Vine---2014,no_match,no_match,0
16080---BART---2015,no_match,no_match,0
16087---BART---2015,no_match,no_match,0
1609---Tri-Delta---2014,no_match,no_match,0
16091---BART---2015,no_match,no_match,0
16095---BART---2015,no_match,no_match,0
16097---BART---2015,no_match,no_match,0
161---Caltrain---2014,no_match,no_match,0
16109---BART---2015,no_match,no_match,0
16112---BART---2015,no_match,no_match,0
16113---BART---2015,no_match,no_match,0
16118---BART---2015,no_match,no_match,0
16119---BART---2015,no_match,no_match,0
1612---BART---2015,no_match,no_match,0
1612---Caltrain---2014,no_match,no_match,0
16121---BART---2015,no_match,no_match,0
16126---BART---2015,no_match,no_match,0
16132---BART---2015,no_match,no_match,0
16136---BART---2015,no_match,no_match,0
1614---BART---2015,no_match,no_match,0
1614---Caltrain---2014,no_match,no_match,0
1614---Tri-Delta---2014,no_match,no_match,0
16140---BART---2015,no_match,no_match,0
1615---Napa Vine---2014,no_match,no_match,0
16156---BART---2015,no_match,no_match,0
16157---BART---2015,no_match,no_match,0
16166---BART---2015,no_match,no_match,0
16167---BART---2015,no_match,no_match,0
16175---BART---2015,no_match,no_match,0
1618---Napa Vine---2014,no_match,no_match,0
16181---BART---2015,no_match,no_match,0
16182---BART---2015,no_match,no_match,0
16183---BART---2015,no_match,no_match,0
16197---BART---2015,no_match,no_match,0
16199---BART---2015,no_match,no_match,0
162---BART---2015,no_match,no_match,0
1620---BART---2015,no_match,no_match,0
1620---Napa Vine---2014,no_match,no_match,0
16204---BART---2015,no_match,no_match,0
16207---BART---2015,no_match,no_match,0
1621---BART---2015,no_match,no_match,0
1621---Caltrain---2014,no_match,no_match,0
1622---Caltrain---2014,no_match,no_match,0
16228---BART---2015,no_match,no_match,0
1623---BART---2015,no_match,no_match,0
1623---Caltrain---2014,no_match,no_match,0
16238---BART---2015,no_match,no_match,0
1624---Caltrain---2014,no_match,no_match,0
16243---BART---2015,no_match,no_match,0
16244---BART---2015,no_match,no_match,0
16246---BART---2015,no_match,no_match,0
1625---BART---2015,no_match,no_match,0
1625---Caltrain---2014,no_match,no_match,0
16252---BART---2015,no_match,no_match,0
16259---BART---2015,no_match,no_match,0
1626---Tri-Delta---2014,no_match,no_match,0
16266---BART---2015,no_match,no_match,0
16269---BART---2015,no_match,no_match,0
16277---BART---2015,no_match,no_match,0
1628---BART---2015,no_match,no_match,0
16285---BART---2015,no_match,no_match,0
16292---BART---2015,no_match,no_match,0
163---BART---2015,no_match,no_match,0
16307---BART---2015,no_match,no_match,0
1631---BART---2015,no_match,no_match,0
1631---Caltrain---2014,no_match,no_match,0
1631---Napa Vine---2014,no_match,no_match,0
16312---BART---2015,no_match,no_match,0
16315---BART---2015,no_match,no_match,0
1632---Tri-Delta---2014,no_match,no_match,0
1633---Napa Vine---2014,no_match,no_match,0
16338---BART---2015,no_match,no_match,0
16339---BART---2015,no_match,no_match,0
1634---Tri-Delta---2014,no_match,no_match,0
16341---BART---2015,no_match,no_match,0
16347---BART---2015,no_match,no_match,0
16349---BART---2015,no_match,no_match,0
1635---Tri-Delta---2014,no_match,no_match,0
16354---BART---2015,no_match,no_match,0
16358---BART---2015,no_match,no_match,0
16359---BART---2015,no_match,no_match,0
1636---Caltrain---2014,no_match,no_match,0
1637---BART---2015,no_match,no_match,0
1637---Caltrain---2014,no_match,no_match,0
1638---Caltrain---2014,no_match,no_match,0
16391---BART---2015,no_match,no_match,0
16399---BART---2015,no_match,no_match,0
1640---BART---2015,no_match,no_match,0
1640---Napa Vine---2014,no_match,no_match,0
16403---BART---2015,no_match,no_match,0
16408---BART---2015,no_match,no_match,0
1641---BART---2015,no_match,no_match,0
1641---Napa Vine---2014,no_match,no_match,0
16410---BART---2015,no_match,no_match,0
16416---BART---2015,no_match,no_match,0
16418---BART---2015,no_match,no_match,0
1642---Caltrain---2014,no_match,no_match,0
1642---Tri-Delta---2014,no_match,no_match,0
16425---BART---2015,no_match,no_match,0
16429---BART---2015,no_match,no_match,0
1643---Caltrain---2014,no_match,no_match,0
1643---Tri-Delta---2014,no_match,no_match,0
16435---BART---2015,no_match,no_match,0
1644---Napa Vine---2014,no_match,no_match,0
1645---Tri-Delta---2014,no_match,no_match,0
16455---BART---2015,no_match,no_match,0
16458---BART---2015,no_match,no_match,0
16460---BART---2015,no_match,no_match,0
16463---BART---2015,no_match,no_match,0
16464---BART---2015,no_match,no_match,0
1647---Tri-Delta---2014,no_match,no_match,0
16470---BART---2015,no_match,no_match,0
16474---BART---2015,no_match,no_match,0
16479---BART---2015,no_match,no_match,0
16482---BART---2015,no_match,no_match,0
16485---BART---2015,no_match,no_match,0
1649---Tri-Delta---2014,1.0,1.0,1
16503---BART---2015,no_match,no_match,0
16507---BART---2015,no_match,no_match,0
1651---Tri-Delta---2014,no_match,no_match,0
16512---BART---2015,no_match,no_match,0
16515---BART---2015,no_match,no_match,0
1652---Tri-Delta---2014,1.0,1.0,1
16522---BART---2015,no_match,no_match,0
16526---BART---2015,no_match,no_match,0
16532---BART---2015,no_match,no_match,0
16538---BART---2015,no_match,no_match,0
16545---BART---2015,no_match,no_match,0
16553---BART---2015,no_match,no_match,0
1656---BART---2015,no_match,no_match,0
16566---BART---2015,no_match,no_match,0
1657---Caltrain---2014,no_match,no_match,0
16574---BART---2015,no_match,no_match,0
16578---BART---2015,no_match,no_match,0
1658---Caltrain---2014,no_match,no_match,0
1659---BART---2015,no_match,no_match,0
1659---Caltrain---2014,no_match,no_match,0
16590---BART---2015,no_match,no_match,0
16591---BART---2015,no_match,no_match,0
16593---BART---2015,no_match,no_match,0
16605---BART---2015,no_match,no_match,0
1661---BART---2015,no_match,no_match,0
1662---Tri-Delta---2014,no_match,no_match,0
16622---BART---2015,no_match,no_match,0
16626---BART---2015,no_match,no_match,0
16638---BART---2015,no_match,no_match,0
1664---BART---2015,no_match,no_match,0
16649---BART---2015,no_match,no_match,0
1665---Caltrain---2014,no_match,no_match,0
1666---Caltrain---2014,no_match,no_match,0
1666---Tri-Delta---2014,no_match,no_match,0
16667---BART---2015,no_match,no_match,0
16669---BART---2015,no_match,no_match,0
1667---Caltrain---2014,no_match,no_match,0
1667---Tri-Delta---2014,no_match,no_match,0
16676---BART---2015,no_match,no_match,0
16684---BART---2015,no_match,no_match,0
1669---Tri-Delta---2014,no_match,no_match,0
16694---BART---2015,no_match,no_match,0
16696---BART---2015,no_match,no_match,0
1670---BART---2015,no_match,no_match,0
16701---BART---2015,no_match,no_match,0
1672---Tri-Delta---2014,no_match,no_match,0
16722---BART---2015,no_match,no_match,0
16727---BART---2015,no_match,no_match,0
1673---Tri-Delta---2014,no_match,no_match,0
16736---BART---2015,no_match,no_match,0
1674---BART---2015,no_match,no_match,0
16747---BART---2015,no_match,no_match,0
1675---Tri-Delta---2014,1.0,1.0,1
16758---BART---2015,no_match,no_match,0
1676---Tri-Delta---2014,no_match,no_match,0
16769---BART---2015,no_match,no_match,0
1677---BART---2015,no_match,no_match,0
16770---BART---2015,no_match,no_match,0
16777---BART---2015,no_match,no_match,0
16781---BART---2015,no_match,no_match,0
16787---BART---2015,no_match,no_match,0
1679---Caltrain---2014,no_match,no_match,0
168---BART---2015,no_match,no_match,0
168---Caltrain---2014,no_match,no_match,0
16801---BART---2015,no_match,no_match,0
1682---BART---2015,no_match,no_match,0
1682---Caltrain---2014,no_match,no_match,0
16821---BART---2015,no_match,no_match,0
16823---BART---2015,no_match,no_match,0
1685---Tri-Delta---2014,no_match,no_match,0
1686---Tri-Delta---2014,no_match,no_match,0
16863---BART---2015,no_match,no_match,0
16869---BART---2015,no_match,no_match,0
1688---BART---2015,no_match,no_match,0
1688---Tri-Delta---2014,no_match,no_match,0
16883---BART---2015,no_match,no_match,0
16891---BART---2015,no_match,no_match,0
16894---BART---2015,no_match,no_match,0
16898---BART---2015,no_match,no_match,0
1690---BART---2015,no_match,no_match,0
1690---Caltrain---2014,no_match,no_match,0
16901---BART---2015,no_match,no_match,0
16905---BART---2015,no_match,no_match,0
1691---BART---2015,no_match,no_match,0
16912---BART---2015,no_match,no_match,0
16916---BART---2015,no_match,no_match,0
16924---BART---2015,no_match,no_match,0
16927---BART---2015,no_match,no_match,0
169271---ACE---2014,no_match,no_match,0
16929---BART---2015,no_match,no_match,0
1693---BART---2015,no_match,no_match,0
1693---Tri-Delta---2014,1.0,1.0,1
16936---BART---2015,no_match,no_match,0
16937---BART---2015,no_match,no_match,0
16941---BART---2015,no_match,no_match,0
1695---BART---2015,no_match,no_match,0
16951---BART---2015,no_match,no_match,0
16964---BART---2015,no_match,no_match,0
1697---Tri-Delta---2014,no_match,no_match,0
1698---BART---2015,no_match,no_match,0
16985---BART---2015,no_match,no_match,0
1699---BART---2015,no_match,no_match,0
1699---Tri-Delta---2014,no_match,no_match,0
16992---BART---2015,no_match,no_match,0
16993---BART---2015,no_match,no_match,0
170---Caltrain---2014,no_match,no_match,0
1700---Caltrain---2014,no_match,no_match,0
1700---Tri-Delta---2014,no_match,no_match,0
17000---BART---2015,no_match,no_match,0
17005---BART---2015,no_match,no_match,0
17006---BART---2015,no_match,no_match,0
17007---BART---2015,no_match,no_match,0
17009---BART---2015,no_match,no_match,0
1701---Tri-Delta---2014,no_match,no_match,0
17013---BART---2015,no_match,no_match,0
1702---Caltrain---2014,no_match,no_match,0
1702---Tri-Delta---2014,no_match,no_match,0
17028---BART---2015,no_match,no_match,0
17029---BART---2015,no_match,no_match,0
1703---Caltrain---2014,no_match,no_match,0
17038---BART---2015,no_match,no_match,0
17039---BART---2015,no_match,no_match,0
1704---Tri-Delta---2014,no_match,no_match,0
17041---BART---2015,no_match,no_match,0
17043---BART---2015,no_match,no_match,0
17047---BART---2015,no_match,no_match,0
17049---BART---2015,no_match,no_match,0
1705---BART---2015,no_match,no_match,0
1705---Tri-Delta---2014,0.8493057967000001,0.1506942033,1
17052---BART---2015,no_match,no_match,0
17054---BART---2015,no_match,no_match,0
17056---BART---2015,no_match,no_match,0
17059---BART---2015,no_match,no_match,0
17062---BART---2015,no_match,no_match,0
17069---BART---2015,no_match,no_match,0
1707---Caltrain---2014,no_match,no_match,0
17076---BART---2015,no_match,no_match,0
1708---BART---2015,no_match,no_match,0
17090---BART---2015,no_match,no_match,0
17095---BART---2015,no_match,no_match,0
17099---BART---2015,no_match,no_match,0
171---BART---2015,no_match,no_match,0
17102---BART---2015,no_match,no_match,0
17104---BART---2015,no_match,no_match,0
17105---BART---2015,no_match,no_match,0
17106---BART---2015,no_match,no_match,0
1711---BART---2015,no_match,no_match,0
1711---Tri-Delta---2014,no_match,no_match,0
17111---BART---2015,no_match,no_match,0
17113---BART---2015,no_match,no_match,0
1712---Caltrain---2014,no_match,no_match,0
1712---Tri-Delta---2014,no_match,no_match,0
17126---BART---2015,no_match,no_match,0
17129---BART---2015,no_match,no_match,0
17133---BART---2015,no_match,no_match,0
17135---BART---2015,no_match,no_match,0
17138---BART---2015,no_match,no_match,0
1714---BART---2015,no_match,no_match,0
1714---Tri-Delta---2014,no_match,no_match,0
17141---BART---2015,no_match,no_match,0
17159---BART---2015,no_match,no_match,0
1717---Tri-Delta---2014,no_match,no_match,0
17173---BART---2015,no_match,no_match,0
17176---BART---2015,no_match,no_match,0
1718---Caltrain---2014,no_match,no_match,0
17180---BART---2015,no_match,no_match,0
17182---BART---2015,no_match,no_match,0
17186---BART---2015,no_match,no_match,0
1719---Tri-Delta---2014,0.9994678218999999,0.0005321780999999999,1
17190---BART---2015,no_match,no_match,0
17193---BART---2015,no_match,no_match,0
1721---BART---2015,no_match,no_match,0
17213---BART---2015,no_match,no_match,0
1722---BART---2015,no_match,no_match,0
17220---BART---2015,no_match,no_match,0
17227---BART---2015,no_match,no_match,0
1723---Tri-Delta---2014,no_match,no_match,0
17231---BART---2015,no_match,no_match,0
17235---BART---2015,no_match,no_match,0
17236---BART---2015,no_match,no_match,0
17241---BART---2015,no_match,no_match,0
17246---BART---2015,no_match,no_match,0
1725---Caltrain---2014,no_match,no_match,0
1725---Tri-Delta---2014,no_match,no_match,0
17251---BART---2015,no_match,no_match,0
17253---BART---2015,no_match,no_match,0
17257---BART---2015,no_match,no_match,0
1726---Tri-Delta---2014,no_match,no_match,0
17260---BART---2015,no_match,no_match,0
17262---BART---2015,no_match,no_match,0
17276---BART---2015,no_match,no_match,0
17278---BART---2015,no_match,no_match,0
17286---BART---2015,no_match,no_match,0
1729---BART---2015,no_match,no_match,0
1729---Tri-Delta---2014,no_match,no_match,0
173---Caltrain---2014,no_match,no_match,0
1731---Tri-Delta---2014,no_match,no_match,0
1732---Caltrain---2014,no_match,no_match,0
17330---BART---2015,no_match,no_match,0
17331---BART---2015,no_match,no_match,0
1734---Caltrain---2014,no_match,no_match,0
17351---BART---2015,no_match,no_match,0
17361---BART---2015,no_match,no_match,0
17367---BART---2015,no_match,no_match,0
1737---BART---2015,no_match,no_match,0
1737---Tri-Delta---2014,no_match,no_match,0
17372---BART---2015,no_match,no_match,0
17379---BART---2015,no_match,no_match,0
1738---Caltrain---2014,no_match,no_match,0
17383---BART---2015,no_match,no_match,0
1739---Tri-Delta---2014,no_match,no_match,0
17396---BART---2015,no_match,no_match,0
1740---BART---2015,no_match,no_match,0
17405---BART---2015,no_match,no_match,0
17409---BART---2015,no_match,no_match,0
1741---Tri-Delta---2014,no_match,no_match,0
17410---BART---2015,no_match,no_match,0
17412---BART---2015,no_match,no_match,0
17414---BART---2015,no_match,no_match,0
17423---BART---2015,no_match,no_match,0
17430---BART---2015,no_match,no_match,0
17435---BART---2015,no_match,no_match,0
17438---BART---2015,no_match,no_match,0
1745---Caltrain---2014,no_match,no_match,0
17456---BART---2015,no_match,no_match,0
17462---BART---2015,no_match,no_match,0
17463---BART---2015,no_match,no_match,0
1747---BART---2015,no_match,no_match,0
1747---Tri-Delta---2014,no_match,no_match,0
17471---BART---2015,no_match,no_match,0
17472---BART---2015,no_match,no_match,0
17477---BART---2015,no_match,no_match,0
17482---BART---2015,no_match,no_match,0
17493---BART---2015,no_match,no_match,0
17495---BART---2015,no_match,no_match,0
175---Caltrain---2014,no_match,no_match,0
1750---BART---2015,no_match,no_match,0
1750---Caltrain---2014,no_match,no_match,0
17500---BART---2015,no_match,no_match,0
17505---BART---2015,no_match,no_match,0
17509---BART---2015,no_match,no_match,0
17513---BART---2015,no_match,no_match,0
17515---BART---2015,no_match,no_match,0
17518---BART---2015,no_match,no_match,0
1752---BART---2015,no_match,no_match,0
1752---Tri-Delta---2014,no_match,no_match,0
1753---Caltrain---2014,no_match,no_match,0
17534---BART---2015,no_match,no_match,0
1754---Caltrain---2014,no_match,no_match,0
1754---Tri-Delta---2014,no_match,no_match,0
17542---BART---2015,no_match,no_match,0
17547---BART---2015,no_match,no_match,0
17553---BART---2015,no_match,no_match,0
17555---BART---2015,no_match,no_match,0
1756---BART---2015,no_match,no_match,0
1756---Tri-Delta---2014,no_match,no_match,0
17560---BART---2015,no_match,no_match,0
1757---Caltrain---2014,no_match,no_match,0
1757---Tri-Delta---2014,no_match,no_match,0
17570---BART---2015,no_match,no_match,0
17577---BART---2015,no_match,no_match,0
17579---BART---2015,no_match,no_match,0
1758---Tri-Delta---2014,0.0020028752,0.0020028752,1
17586---BART---2015,no_match,no_match,0
17588---BART---2015,no_match,no_match,0
1759---BART---2015,no_match,no_match,0
1759---Caltrain---2014,no_match,no_match,0
17594---BART---2015,no_match,no_match,0
17596---BART---2015,no_match,no_match,0
1760---Caltrain---2014,no_match,no_match,0
17606---BART---2015,no_match,no_match,0
17607---BART---2015,no_match,no_match,0
1761---BART---2015,no_match,no_match,0
17616---BART---2015,no_match,no_match,0
1762---BART---2015,no_match,no_match,0
1762---Caltrain---2014,no_match,no_match,0
1762---Tri-Delta---2014,no_match,no_match,0
17629---BART---2015,no_match,no_match,0
1763---Tri-Delta---2014,no_match,no_match,0
17630---BART---2015,no_match,no_match,0
17633---BART---2015,no_match,no_match,0
17641---BART---2015,no_match,no_match,0
17645---BART---2015,no_match,no_match,0
17646---BART---2015,no_match,no_match,0
17649---BART---2015,no_match,no_match,0
1765---Caltrain---2014,no_match,no_match,0
17668---BART---2015,no_match,no_match,0
17677---BART---2015,no_match,no_match,0
17678---BART---2015,no_match,no_match,0
17684---BART---2015,no_match,no_match,0
1769---BART---2015,no_match,no_match,0
1769---Tri-Delta---2014,1.0,1.0,1
177---Caltrain---2014,no_match,no_match,0
17701---BART---2015,no_match,no_match,0
17705---BART---2015,no_match,no_match,0
1771---Tri-Delta---2014,no_match,no_match,0
17724---BART---2015,no_match,no_match,0
17727---BART---2015,no_match,no_match,0
17729---BART---2015,no_match,no_match,0
17736---BART---2015,no_match,no_match,0
1774---BART---2015,no_match,no_match,0
17749---BART---2015,no_match,no_match,0
17751---BART---2015,no_match,no_match,0
17756---BART---2015,no_match,no_match,0
1776---Tri-Delta---2014,no_match,no_match,0
17760---BART---2015,no_match,no_match,0
17767---BART---2015,no_match,no_match,0
1777---BART---2015,no_match,no_match,0
1777---Tri-Delta---2014,no_match,no_match,0
17770---BART---2015,no_match,no_match,0
17776---BART---2015,no_match,no_match,0
17777---BART---2015,no_match,no_match,0
17782---BART---2015,no_match,no_match,0
17789---BART---2015,no_match,no_match,0
1779---Tri-Delta---2014,no_match,no_match,0
17791---BART---2015,no_match,no_match,0
17793---BART---2015,no_match,no_match,0
17796---BART---2015,no_match,no_match,0
178---Caltrain---2014,no_match,no_match,0
1780---BART---2015,no_match,no_match,0
1780---Caltrain---2014,no_match,no_match,0
17801---BART---2015,no_match,no_match,0
17803---BART---2015,no_match,no_match,0
17808---BART---2015,no_match,no_match,0
1781---BART---2015,no_match,no_match,0
1781---Caltrain---2014,no_match,no_match,0
17812---BART---2015,no_match,no_match,0
1782---BART---2015,no_match,no_match,0
1782---Tri-Delta---2014,no_match,no_match,0
17826---BART---2015,no_match,no_match,0
17840---BART---2015,no_match,no_match,0
1785---Tri-Delta---2014,no_match,no_match,0
17850---BART---2015,no_match,no_match,0
17852---BART---2015,no_match,no_match,0
17856---BART---2015,no_match,no_match,0
1786---Tri-Delta---2014,no_match,no_match,0
17860---BART---2015,no_match,no_match,0
17866---BART---2015,no_match,no_match,0
1787---BART---2015,no_match,no_match,0
17877---BART---2015,no_match,no_match,0
17880---BART---2015,no_match,no_match,0
1789---BART---2015,no_match,no_match,0
17892---BART---2015,no_match,no_match,0
1790---Tri-Delta---2014,0.6559580708,0.34404192920000004,1
17907---BART---2015,no_match,no_match,0
1791---BART---2015,no_match,no_match,0
1791---Caltrain---2014,no_match,no_match,0
17916---BART---2015,no_match,no_match,0
1792---Caltrain---2014,no_match,no_match,0
