taz,stop_id,dist,elevation_gain,population_density,employment_density,auto_capacity,indirectness
831,26686,0.67,246.164688,68.152712578,13.1400116614,821.02488054,1.31951313853
516,27147,0.97,130.055904,33.4722789141,5.35233896101,700.0,1.21726103148
421,22755,0.66,0.0,15.3276386236,4.62344519393,1653.16455696,1.21524013149
745,24685,0.58,0.0,8.28029039278,589.13684556,3328.57142857,1.17916161243
195,25814,0.84,39.3096,32.3930881874,8.55345282598,1460.52631579,1.14967637267
159,25659,0.77,67.696992,34.196211687,8.85028306864,600.0,1.18374827455
786,24568,0.45,0.0,7.3706044625,718.396260469,1864.51612903,1.04491362898
308,25119,0.79,256.659216,115.52066085,41.5660836799,1511.84210526,1.23161698086
587,25946,0.49,0.815721984,43.9406575856,25.1627367673,1397.16924312,1.02491278139
956,25475,1.0,0.0,7.96176882106,99.392948066,2456.54657293,1.19192378713
1556,14717,0.9,0.0,19.5804067854,36.3222846018,4584.90566038,1.30966622789
364,30718,0.7,4.840704,69.6710117927,130.231746849,2757.5,1.40816747883
343,25120,0.39,139.135392,96.9489830352,29.5318826308,300.0,1.03635838725
20,22543,0.63,0.0,31.911879626,3.4105950222,700.0,1.0998783129
2188,102876,0.46,0.0,4.57513244192,2.72000780179,1739.43661972,1.37905040894
392,22223,0.95,64.696896,15.1321025083,2.57860311987,948.591579956,1.87443208508
141,15051,0.42,0.0,61.140705253,26.5742945717,735.714285714,1.27172736795
782,54034,0.78,0.0,84.4675071538,170.787278528,1733.89830508,1.15337077204
821,25475,0.88,60.7830432,66.3276817694,27.5462001813,519.352445944,1.49249448206
790,15055,0.29,0.0,0.231108833605,1124.71233341,2504.34782609,1.29051397633
847,54038,0.78,0.0,12.8538443853,34.7542411685,2363.45307397,1.0
769,25231,0.82,34.067088,64.064406832,19.5245910226,1100.0,1.30155389293
778,54031,0.15,0.0,0.0,204.404607653,0.0,1.00808681174
826,25032,0.41,65.393856,83.030250392,107.981300535,3311.42857143,1.06700898346
829,25591,0.82,0.0,9.88669492637,55.8289450452,3690.51878354,1.10004059209
20,22469,0.41,0.0,31.7746465016,2.86679917103,700.0,1.0
109,22826,0.45,73.579968,15.9486897537,6.32771922634,1339.13043478,1.90722303035
341,26547,0.75,0.0,87.8446714792,30.2736777259,477.272727273,1.26681545889
680,26509,0.1,0.0,72.5411808485,13.1232981579,1050.0,1.2963280304
666,24634,0.3,0.0,52.0764559504,148.240571333,1389.65517241,1.30083389286
690,30735,0.33,0.0,25.1705292815,434.260183849,2040.0340034,1.29852431741
764,30730,0.37,0.0,6.24922749749,459.988205045,2992.0,1.32160594386
503,27037,0.35,242.79529296,11.6402053573,3.14290466502,2182.2515445,3.79760118603
186,23964,0.4,58.98552,36.079419987,80.3456042458,2236.36363636,1.45230077155
53,22755,0.69,0.0,35.2555847583,6.46788004412,700.0,1.23915584279
343,25262,0.36,139.135392,96.9489830352,29.5318826308,300.0,1.03635838725
367,26696,0.34,0.0,69.3815823904,18.9880766674,1200.0,1.03059241833
2366,9517,0.25,0.0,4.15560823075,2.4359809508,1920.07441231,1.79300895584
785,13402,0.42,7.821792,16.9011977181,487.707802476,2635.0,1.31761724951
2018,103621,0.32,0.0,26.7314056505,19.0860610793,1645.71428571,1.23599061948
707,25179,0.2,2.877602112,134.840998194,40.8283573538,1390.66952957,1.06420072728
175,27729,0.47,0.0,26.7005590148,2.93916218158,700.0,1.25054112621
812,24674,0.09,0.0,0.0,228.155534057,0.0,1.44869719766
703,24572,0.95,0.0,17.9170643495,486.724602215,2315.75819482,1.03987317998
749,24674,0.52,0.0,7.82669864528,720.592987228,1997.32975274,1.0964233076
199,25819,0.18,12.07536,41.4976057636,18.31637268,2131.25,1.06046706626
666,52733,0.39,0.0,52.0764559504,148.240571333,1389.65517241,1.30083389286
97,21991,0.33,141.19512,17.0654356361,2.04598178814,883.333333333,1.85125952507
136,23189,0.37,41.589504,28.4343221637,5.1565679551,1050.0,1.28056444116
1907,4123,0.53,0.0,13.1528053641,1.34200453802,3566.28056628,2.0702521919
55,22115,0.11,6.498272,38.9302066259,5.41829268465,600.0,1.18387808147
514,27094,0.2,83.582928,22.918097318,3.11393387008,700.0,1.34610327212
782,52751,0.81,0.0,18.9762837536,654.063012277,1871.10318332,1.11427322598
234,26004,0.1,0.0,35.3260921724,9.85602112326,1560.86956522,1.27779040809
788,30739,0.5,21.360429024,21.3571529496,240.830484344,2329.28658999,1.0973763771
608,24388,0.27,0.0,18.5976683608,107.629297619,1100.0,1.22067812091
565,25830,0.36,23.325456,40.7841191779,22.0357954915,2975.0,1.06365298435
36,32831,0.3,0.0,44.4435941088,2.70552164541,700.0,1.14904590149
201,25881,0.57,51.903456,41.4403245597,27.3427405047,1907.89844852,1.1793687904
225,26303,0.59,30.600768,39.842250277,14.3700853911,2001.63934426,1.11209860725
833,25474,0.5,0.0,23.5227847009,39.5871958665,1632.0,1.26310334346
2050,103408,0.92,0.0,13.8515746672,4.25609276958,1900.0,1.5
189,23730,0.2,26.70624,39.7520146336,55.747242594,1874.82349407,1.19382847373
1336,12135,0.49,0.0,7.87383347564,2.23184541732,1400.0,1.5
589,30745,0.63,9.456422976,23.2635689901,91.1691420088,3072.10929385,1.35557468477
92,33270,0.41,66.803088,33.6643112003,3.3374434669,1488.37209302,1.35652087009
761,24910,0.28,0.0,120.946455533,148.448907202,1100.0,1.14799469368
422,23384,0.28,28.705776,29.9065907424,6.97198336385,700.0,1.17516617619
668,15053,0.39,0.0,88.763465409,58.2151183093,2966.23342865,1.23170151484
2199,102811,0.41,0.0,8.76998271445,3.623878031,2720.6086647,1.5270105757
620,25865,0.97,8.320752,32.1807474507,105.782613965,2594.80519481,1.13510850216
613,27620,0.65,6.376656,38.7022168842,9.29847803633,700.0,1.01801168381
727,15455,0.46,7.600032,51.6145048477,72.3339674621,1939.53488372,1.10785292935
810,30728,0.09,0.0,0.104982427373,1169.5566135,1950.0,1.0
321,25946,0.86,54.49449984,42.5002173409,26.0265017441,1543.75,1.30137814394
622,24934,0.48,0.0,88.4204912324,113.573194602,2549.30597465,1.33100397022
951,24686,0.2,0.0,0.0,850.936816763,1617.53232025,1.0
382,25425,0.16,0.0,54.1186395197,19.4266418508,600.0,1.21777081817
579,13404,0.68,18.04968,29.0930427396,97.1429094699,2931.50684932,1.12348544314
773,24696,0.39,0.0,14.813861917,534.510701686,2022.60693244,1.0
656,54004,0.49,0.0,60.5192359988,8.34957755411,600.0,1.01851715821
349,26564,0.41,0.0,42.9258538739,16.6581505147,1200.0,1.09680062971
277,24333,0.86,0.0,36.6580422478,100.763538229,1543.75,1.0123011126
955,24573,0.06,0.0,0.0,703.938723592,0.0,1.00593099858
542,27419,0.26,20.847024,13.899539431,5.54714623458,839.580209895,1.35050869727
181,25659,0.48,73.261056,31.3001729761,4.34213023803,1023.52941176,1.15813481874
699,25176,0.21,0.0,117.411928317,41.6012867974,1100.0,1.0
14,22105,0.9,7.511328,46.2068181574,7.6721081811,2433.33333333,1.12745614376
483,23627,0.21,147.989952,26.0639734451,5.99271812041,673.684210526,1.32880660635
764,24610,0.52,0.0,6.35025753467,253.293348809,1628.57142857,1.19456230861
1528,5890,0.2,0.0,11.3780876313,4.25711991571,2440.0,1.38826600212
641,23946,0.82,0.0,50.5954935919,38.8227746642,2898.46153846,1.31478271508
630,16512,0.96,9.233664,26.7926767036,160.204660992,2693.31490521,1.24539813838
1558,14682,0.73,0.0,8.84286103315,24.3269488955,5286.66666667,1.08642562595
224,27352,0.46,0.0,49.493397527,23.7790157328,700.0,1.09891209979
669,30731,0.82,0.0,33.3281518068,298.285285943,2171.57360406,1.09740175491
668,24751,0.74,48.13371552,19.9589954084,201.797317955,2128.10364832,1.13682541634
673,24903,0.59,14.771328,4.29405448173,138.415146445,3232.09876543,1.21919050822
418,23375,0.9,66.506352,14.7600335788,7.00432969584,566.666666667,1.21078211871
504,27766,0.5,0.0,20.0784273824,4.62394120256,700.0,1.0841817256
949,24429,0.86,15.343152,34.1530534984,383.321253484,2304.94181071,1.06564798738
72,21699,0.49,39.40992,38.7274522404,3.28305283951,3217.07317073,1.38213475516
253,27230,0.97,86.680704,32.2094850647,30.5485646507,2079.8245614,1.31901168583
638,24610,0.91,9.233664,37.3305198745,109.404897914,2826.9811678,1.30558296826
477,22325,0.13,261.767088,26.4273550846,3.18379262484,975.609756098,1.78950369585
690,13402,0.33,0.0,24.9431181313,444.672296869,2040.0340034,1.21073055803
703,52731,0.5,0.0,15.636512253,136.709482349,2462.96296296,1.13704144117
603,24886,0.78,15.246338448,61.063440862,52.3786615155,2418.93785646,1.32917482316
734,24315,0.73,13.309296,174.790306641,78.1547350943,1959.02785092,1.12590099161
453,16516,0.86,38.423088,42.6583995683,17.1059482249,1778.16091954,1.28870525282
791,52816,0.51,21.491184,9.17216319161,490.014700601,2261.86440678,1.18757455587
620,24315,0.23,0.0,62.2703873585,171.192217156,600.0,1.04026409213
829,24881,0.24,15.11136,18.4718231917,67.9325377525,395.454545455,1.49576993326
932,52751,0.66,0.0,5.68976781593,863.659352232,2706.25,1.26140064317
595,24388,0.36,0.0,25.8116444265,55.1239830181,1293.2132964,1.2057610699
932,24910,0.14,45.340416,41.770799661,201.447360733,3400.0,1.09005222308
864,51424,0.52,0.0,0.0988975801851,1.74278508844,0.0,1.00596059781
752,24314,0.84,0.0,45.5432737805,177.728435735,2496.41667417,1.20114164855
140,15051,0.3,0.0,53.298914222,19.5673257188,1080.0,1.09561810545
543,23747,0.29,0.0,16.0579661135,35.9470627405,1300.0,1.27923523078
355,25262,0.08,41.21568,99.9562070223,27.2016778631,600.0,1.5
210,26199,0.31,159.105408,28.5244757386,4.34005343626,1587.01370013,1.25366614802
711,24262,0.77,0.0,115.055322035,58.9022523314,2662.67605634,1.16135879711
364,54034,0.72,4.840704,56.2039157569,102.362356768,3592.85714286,1.08853544425
785,24922,0.58,0.0,47.4319939081,170.455431147,1771.95839606,1.12492955174
949,24689,0.14,0.0,0.0,873.598751819,0.0,1.00591351684
785,15600,0.62,0.0,4.16109842118,728.02920829,1722.89301534,1.11372907824
297,27500,0.13,0.0,40.0683469253,16.502948283,3800.0,1.2593078857
760,25192,0.69,2.877602112,109.464452038,63.3863885307,1979.690421,1.18349673039
456,21932,0.28,24.154416,25.9988810333,2.63850851438,600.0,1.5
801,24634,0.75,0.0,20.3589246425,349.835546025,3111.11111111,1.12287305542
60,20970,0.39,0.0,36.2772315227,2.51097195334,700.0,1.32812823849
671,26928,0.86,137.742528,38.4593046658,22.4522722817,670.909090909,1.12988473348
932,24314,0.84,0.0,45.2504683131,181.0392916,2496.41667417,1.14824961141
937,25002,0.5,144.705981024,45.3790881835,258.270576839,2542.76558244,1.20218727761
792,24995,0.17,87.90408,143.684132794,108.410262152,702.631578947,1.41114480642
825,26763,0.19,0.0,58.1720830759,19.050225962,600.0,1.18479440656
367,26535,0.49,149.718624,74.4032466087,24.9414944917,2227.5,1.25411814619
595,24192,0.37,0.0,19.8896829863,30.5178635399,4032.0,1.16993474413
1975,103689,0.7,0.0,16.6199160235,5.35259050762,2744.0,3.48440863165
194,27707,0.1,0.0,26.9980951482,5.19996837736,700.0,1.06170948198
937,24504,0.54,0.0,4.8493619586,878.518814374,2144.06217255,1.26746129545
6,20371,0.16,38.951088,52.4830690066,2.46974103039,1008.82352941,1.26729762333
381,25425,0.15,0.0,54.2579037958,22.1355427098,600.0,1.16933901537
137,21915,0.62,67.988448,38.1907328852,8.01788229942,1096.72131148,1.20271010411
176,24063,0.44,0.0,68.2025113112,35.8986082299,600.0,1.19570032051
784,24909,0.21,35.321616,36.5768126089,262.615975875,1610.0,1.64999280052
647,24262,0.6,0.0,61.6855097824,90.7250806293,2818.33883668,1.32923483638
223,24144,0.46,0.0,88.9479301832,32.3965824389,2503.7037037,1.17292210891
784,24892,0.35,0.0,12.9793263669,232.535912226,1582.20818091,1.21287452783
344,25049,0.25,0.0,113.705204341,40.5831511069,672.727272727,1.50615864778
931,24639,0.21,0.0,24.1346450833,266.704782289,3189.28571429,1.23720949369
283,26076,0.26,28.89216,47.662347579,7.08895628948,600.0,1.23133726917
1488,5650,0.33,0.0,6.57366869456,3.68020052188,4926.13168724,1.27749245085
322,24976,0.55,48.712752,154.35885503,48.6156918711,3050.0,1.04917896803
795,27023,0.87,29.595456,28.6284918521,13.2952060597,1043.66197183,1.41728510846
341,25109,0.37,0.0,101.006587055,39.9767414215,689.894923369,1.42708040523
848,25512,0.34,160.694688,38.4187372888,7.76354620433,1200.0,1.04244053511
921,26470,0.46,124.114848,37.5316173499,45.272019951,1481.81818182,1.3874332926
749,54032,0.69,0.0,7.03456782088,703.560852784,1855.84500876,1.04604271622
885,22525,0.41,0.0,32.0132314635,2.83419069935,700.0,1.12888149422
954,24555,0.19,0.0,0.334040127118,2320.60057757,3400.0,1.20100784553
2242,12770,0.27,0.0,9.13454202485,3.21788472694,1900.0,1.42150666661
456,33190,0.19,9.943296,23.8269796543,3.13439909435,863.636363636,1.43568892688
132,23466,0.18,43.106976,33.0508323418,1.69395668605,700.0,1.03959253209
363,25512,0.55,197.124048,62.2908156227,25.2320217016,1200.0,1.0
945,54036,0.81,8.74368,10.3386710533,196.988230767,1984.04119294,1.20049092208
828,24712,0.55,0.0,3.66400830149,131.198683092,585.830753804,1.28753981799
1972,103868,0.88,0.0,28.5126366151,80.162761684,4670.76923077,1.27322698049
1894,13110,0.23,0.0,19.0682454432,2.9012366499,2634.28571429,1.51865759163
946,24703,0.17,0.0,0.0,607.999417649,2550.0,1.18181487065
931,24462,0.71,7.417872,58.3032983708,103.814105583,1824.08885804,1.07027856498
732,30738,0.6,5.556672,13.292336579,364.666298952,2355.93220339,1.31797857956
418,23070,0.76,43.818481344,9.91554161135,7.56501100152,998.695330763,1.2639934949
26,22115,0.97,0.0,32.1891134857,3.83910417376,1339.1076713,1.09235100694
102,21827,0.32,0.0,35.7263433199,4.32029648956,600.0,1.5
158,24113,0.34,0.0,68.2025113112,35.8986082299,600.0,1.19570032051
472,23384,0.96,130.41072,32.7677702723,2.68307509659,700.0,1.23924576395
515,27411,0.41,0.0,43.7947707108,12.3394478717,700.0,1.18149807946
811,24686,0.23,0.0,0.0,667.000493668,1518.44281479,1.0
1978,103754,0.9,0.0,12.8408094453,4.15093971021,3488.8376192,1.72298124966
659,27284,0.83,0.0,40.1814553124,18.7236732946,5320.0,1.20938968705
951,24976,0.68,179.387472,34.2789822542,481.586379765,1773.10174195,1.05069318787
842,26993,0.17,0.0,40.147408739,7.27105545339,400.0,1.22654651115
798,24711,0.03,0.0,0.148367500144,326.637888983,0.0,1.1309492871
13,21551,0.27,8.654976,47.5009928284,4.54073870095,600.0,1.04867976798
324,26928,0.81,68.49744,45.1409048969,14.9640556204,1405.81395349,1.28292098907
706,26519,0.15,20.186496,60.5170243781,38.0853152431,1200.0,1.99461511654
400,23323,0.37,24.73768,4.81660494572,0.891097788305,2298.40249386,2.18243456389
803,24713,0.19,0.0,0.144786707592,391.937161928,2125.0,1.11195848234
468,23411,0.15,0.0,29.7454965078,1.63862749649,700.0,1.5
704,24898,0.24,0.0,95.5117226275,116.891976533,1634.84848485,1.24024226096
529,27055,0.38,328.395408,21.910670254,3.13526285406,1240.81632653,1.38052489726
1216,15087,0.19,0.0,13.4282299977,4.95388423778,1933.50039706,2.12037783357
48,21737,0.36,38.6892,49.8616897486,13.1206558726,1704.16666667,1.5
754,24910,0.11,25.540416,31.7641669532,292.943389888,1700.0,1.0824899412
2011,103596,0.7,0.0,27.7715510896,65.9079797566,3726.92307692,1.42922962907
1830,4619,0.49,0.0,23.3319569515,3.77272128267,3800.0,1.5
89,20615,0.24,0.0,48.1243928045,2.14712763088,700.0,1.05175878943
668,24610,0.66,0.0,32.7632183241,165.243916839,3161.53846154,1.17037912385
981,24904,0.97,37.877136,17.93468788,394.344543362,2552.45098039,1.30387611187
217,26164,0.27,0.0,34.0015946262,5.88826576653,733.333333333,1.23987280693
747,25013,0.32,47.718528,108.96690494,184.680654655,1950.0,1.11275284149
850,54037,0.94,0.0,11.2019439552,44.9353909127,2727.46153846,1.0
29,22223,0.72,139.94376,37.2895852476,2.99412137342,1092.69141935,1.64701715018
51,20863,0.36,122.169696,34.5332041341,4.46027869228,1400.0,1.17603630039
618,30757,0.63,76.20469824,42.8438424742,45.0288699283,1786.86295608,1.15438739067
597,24463,0.79,14.433408,23.1982547355,129.609426094,2760.25641026,1.09785277576
672,24980,0.86,48.13371552,23.6864799117,203.959366011,2046.30220619,1.0533624409
340,26590,0.56,0.0,41.3182618938,81.8940386318,1200.0,1.10211840821
327,25202,0.09,0.0,119.406702037,116.182788583,1950.0,1.0
591,25959,0.81,16.947637344,45.4427509457,67.1240783612,1417.12936405,1.1447742468
850,25417,0.69,94.184112,59.3411595442,35.3067643001,2281.15942029,1.08655469899
361,25478,0.81,0.0,48.207758983,25.0045317993,1046.98317143,1.22769671299
750,24918,0.2,13.427568,7.97273130797,133.055621054,2550.0,1.38431092712
774,54035,0.68,0.0,15.98976916,263.839432601,3148.70410367,1.05128055119
452,23260,0.19,0.0,28.031724165,8.33997940588,3200.0,1.5
1983,103886,0.17,0.0,20.3543642432,4.95389816306,3800.0,1.5
332,30732,0.84,0.0,91.115774605,339.257577951,3292.92612603,1.04753832377
228,26414,0.3,20.301072,56.0844694379,18.9313267225,870.967741935,1.13755551967
1987,103743,0.45,0.0,21.9075140559,2.70778927268,2981.53846154,1.5
612,27500,0.37,27.146592,38.7556290573,10.0524755449,1142.10526316,1.28820992842
759,27855,0.23,0.0,41.5155496023,7.19555503019,700.0,1.02188598222
1421,14697,0.23,0.0,11.9250802064,8.61302816163,2684.18079096,1.13971962044
292,13406,0.98,70.980035808,51.9816660754,18.3023597672,932.248460739,1.06346390781
53,22585,0.15,6.03504,49.5821072002,5.29889206527,933.333333333,1.25334098347
628,24311,0.58,8.000256,79.4063654403,100.554066887,3053.33333333,1.32312712801
606,23759,0.28,0.0,32.7045618792,9.85142778633,600.0,1.08258674962
952,24498,0.38,0.0,3.88134075349,672.695415224,3353.46593147,1.0
733,24968,0.12,68.558688,160.542994276,35.3019477063,1950.0,1.18891306155
787,30735,0.35,0.0,14.233831918,456.755963223,3400.0,1.08912384186
809,24904,0.79,37.877136,7.68660638428,1027.98397879,1992.63670818,1.01296592782
568,30748,0.77,0.0,13.7695759264,49.7982870859,1345.94594595,1.10909546176
216,27960,0.33,0.0,47.2357287652,5.87415002303,700.0,1.5
631,24498,0.91,34.399728,39.9196566885,117.068380141,2813.58024691,1.10758776829
608,16515,0.83,0.0,28.5068385083,76.6032684198,2992.50685349,1.1094695002
723,24703,0.98,13.825152,23.0176804836,291.521972908,2200.70937231,1.09285303323
2442,8830,0.39,0.0,4.67470525633,1.61698103019,2609.33333333,1.66587372651
499,23283,0.58,0.0,33.2044740321,4.3189730963,700.0,1.00889243983
158,16515,0.88,0.0,82.0249998064,34.9025027674,600.0,1.02981777929
308,25219,0.39,65.333138112,157.36717259,55.1083284914,2157.164427,1.04525005717
135,23952,0.21,0.0,60.4683903319,8.37225575273,0.0,1.04724827631
782,24713,0.41,0.0,69.8540492801,258.553243614,2165.0,1.35121544608
1921,103956,0.96,0.0,13.7199836588,2.02966493649,3025.7662811,3.37981171241
381,25574,0.51,51.330048,36.2642821919,28.0552323458,2711.11111111,1.05703641748
767,30731,0.38,0.0,10.7920968874,309.175779484,3400.0,1.0896998289
353,25111,0.85,17.568144,110.678913748,35.4327750682,3734.14634146,1.07562365776
59,22744,0.19,130.913904,16.9554926609,4.57028056358,1068.0,1.45940658715
364,54033,0.88,4.840704,56.2039157569,102.362356768,3592.85714286,1.08853544425
760,13402,0.85,7.821792,72.7974492769,279.46925953,2233.83710481,1.17497992521
953,30732,0.13,0.0,3.0163054611,1272.39728405,2840.0,1.24445233573
240,26345,0.44,0.0,23.3293243169,8.69372266055,600.0,1.16852124411
816,26752,0.43,0.0,28.8580030812,31.998101676,2073.52941176,1.25247022638
251,27529,0.46,0.0,40.4018110265,4.95145519814,700.0,1.09308473216
426,23260,0.34,26.687232,26.2989712427,8.48910067152,700.0,1.07892310734
302,24925,0.24,0.0,246.482351749,45.575128251,1950.0,1.02413714604
783,24311,0.95,0.0,49.359791437,161.808056314,2033.75733047,1.09649646537
726,24527,0.65,0.0,67.3081102908,77.2557622408,1890.74430542,1.5172436369
410,33215,0.22,6.83496,24.8977057586,5.44372259847,659.420289855,1.36484454395
1982,103836,0.49,0.0,18.0766508334,5.03036151111,2541.17647059,1.5
377,26977,0.14,0.0,45.7040818618,41.6324216937,0.0,1.01928672414
141,23955,0.23,0.0,63.166089342,7.01853124147,600.0,1.09814404557
610,25999,0.42,0.0,61.0468549333,13.3758843587,600.0,1.23711604071
1962,4233,0.91,0.0,23.3939051183,3.96884645286,2800.0,1.29784311425
94,21868,0.1,8.35472,29.1873069963,4.63277420232,600.0,1.23902260248
513,27128,0.24,20.29104,35.1848193873,2.90912391821,700.0,1.5
793,54033,0.64,0.0,84.4515209346,163.37115082,1459.83606557,1.11659942077
43,22174,0.28,0.0,38.3095901658,2.73093256654,1800.12124886,1.94562114153
94,21820,0.42,0.0,35.8237306628,3.51578764726,1212.82051282,2.05022105754
805,24748,0.28,0.0,0.0,1213.55659374,2140.0,1.18549999222
294,27903,0.27,0.0,36.1009600263,4.74365102904,700.0,1.11800256375
397,54054,0.73,10.6089984,11.2293796471,7.90089707558,1153.53938468,1.29252455366
912,22102,0.47,15.878544,15.8992276167,6.53399502337,1981.81818182,2.12995438559
107,21338,0.44,0.0,41.2596709731,13.093069111,1558.82352941,1.1228356471
376,25026,0.46,30.303504,118.770308068,58.7141444897,1850.0,1.17528311111
790,24550,0.48,0.0,2.39726236254,888.455370101,1524.83957113,1.19434420579
1971,103863,0.67,0.0,21.7921570482,115.047566455,2304.54545455,1.41146323114
2201,9015,0.18,0.0,10.168150267,1.44699843181,3800.0,1.26028630844
668,25073,0.88,191.830848,41.9723248838,164.757318331,1732.67522732,1.18080671718
934,30742,0.52,0.0,59.8469957977,161.802221779,2237.92386104,1.04208362119
1621,14786,0.96,0.0,12.2572049503,5.46282283875,4466.23376623,1.29469364548
773,24554,0.17,0.0,9.68409865476,701.591386368,2836.84210526,1.42402555849
325,26621,0.79,18.70704,34.3268660907,35.0800532429,1112.98701299,1.38169942257
711,24898,0.39,13.309296,227.840561737,62.6683237961,1950.0,1.03045870554
953,24675,0.12,0.0,4.07139763027,918.853336467,0.0,1.00936452796
2000,103652,0.87,0.0,24.7405290693,5.32732327886,2121.33333333,1.26087455187
726,30732,0.79,0.0,17.4919172694,370.195278398,2482.35369282,1.30314732772
778,24557,0.25,0.0,0.0501005029093,499.310383476,1698.38709677,1.35685645444
789,24315,0.9,30.435165024,46.2188629634,206.032717721,1598.13158866,1.12011245577
1397,12392,0.89,0.0,9.42962951872,7.63369233804,2938.92558893,1.99953226371
764,24904,0.89,37.813248,7.61413755134,421.286803296,1906.91489362,1.27334993488
914,54054,0.4,29.642976,12.0909963196,3.82982195813,803.703703704,2.69073537647
202,25819,0.13,8.785832,40.7328382799,24.7775754435,2010.41666667,1.21071775986
1462,6376,0.31,0.0,14.4742109221,3.36381460281,3000.0,2.26893775704
590,33027,0.29,0.0,21.4758516819,90.0312758746,1800.0,1.36099039094
762,15056,0.37,0.0,15.0372328242,809.550568425,2914.12375554,1.48267248999
1239,7565,0.69,0.0,7.1075066103,2.28073454909,4028.19601061,1.6417720747
762,24563,0.46,0.0,24.6937380546,312.16050582,3400.0,1.29005810773
91,22810,0.25,0.0,15.4687536439,4.66455688245,764.444444444,1.19177918005
1535,6149,0.42,0.0,12.2011939042,7.98630411627,3800.0,1.00525257976
341,24922,0.83,13.309296,177.967229794,47.0970544915,1731.58799911,1.04992353723
930,30731,0.32,0.0,8.3368615344,658.492254172,1971.25,1.06719975757
622,30745,0.24,0.0,33.2806445852,96.6401355718,3850.0,1.83958269789
793,24729,0.3,0.0,112.553230886,246.297407044,2550.0,1.14495313955
958,54035,0.28,0.0,0.0,63.1135433643,3600.0,1.08839228706
652,54007,0.6,0.0,4.97440888297,38.4616488143,3108.20589669,1.3100167137
1979,103725,0.21,0.0,23.1921642443,32.0751211004,4677.65843179,1.76790725493
647,25865,0.75,43.668184032,61.0722614432,45.4338544043,1690.62852251,1.09850510285
684,24597,0.48,0.0,14.434812859,259.800240472,2676.19047619,1.12273866519
308,24612,0.89,0.0,116.226822806,136.543980256,2736.00420334,1.08243757703
792,30718,0.67,51.547584,55.4187615389,165.095470345,1152.72746167,1.35645232134
572,23773,0.18,0.0,2.32988150982,42.0027774265,600.0,1.04249443032
28,22105,0.58,0.0,29.900825241,5.8442814323,3078.94736842,1.14032074933
281,52819,0.24,11.065824,34.3195666774,9.20399334273,1200.0,1.68817104195
945,24504,0.45,0.0,2.95837708963,728.640460319,2202.78798569,1.21284702408
940,24894,0.42,17.064432,14.9208445549,360.417358324,2593.63636364,1.14612931517
761,30728,0.71,0.0,22.8170324696,636.049026141,2186.15384615,1.04490016524
36,33344,0.34,88.826496,19.3877545501,3.00802782494,1176.08695652,1.49373284353
598,23875,0.41,0.0,12.1962968649,46.0757163903,3741.59809656,1.36019006405
412,21054,0.21,92.459664,33.3897016656,3.54670850896,600.0,1.0
782,25048,0.24,0.0,145.447408083,80.2960866623,0.0,1.20126073564
362,24815,0.33,13.348368,34.6451907716,159.698621398,1153.84615385,1.27552257594
48,22176,0.69,133.197504,38.4781271734,6.25064569028,1598.85057471,1.23456525231
680,26514,0.24,27.087984,43.3995174275,12.9677442366,1200.0,1.46227818314
329,26834,0.62,159.65620704,39.3121139893,24.4325356223,678.813559322,1.26632617862
740,24674,0.21,0.0,0.908674805622,1035.47012305,2361.66731975,1.0
578,24315,0.68,0.0,39.5494973634,161.811892118,2142.45283019,1.18282786069
251,27837,0.5,136.05768,37.0478061216,4.63981373657,700.0,1.31203254048
619,52816,0.82,0.0,53.3772650877,104.926989827,2497.43688055,1.09122430865
813,30049,0.22,0.0,0.227807546841,1548.7271911,3400.0,1.49891817216
343,25221,0.24,0.0,97.6330151346,26.0325547908,600.0,1.06731492699
954,24922,0.77,15.343152,33.5121180704,574.262330907,2233.67762584,1.00743907617
352,24632,0.91,65.628288,65.4757669498,164.562123229,2148.68539438,1.15059610129
832,25458,0.34,0.0,44.1688573727,22.4913037736,600.0,1.18817820493
950,54035,0.72,0.0,15.1159278897,322.066516358,3087.30818414,1.15413732136
726,24612,0.72,0.0,24.8535382952,216.621753388,2606.89655172,1.17485795974
799,24726,0.33,0.0,82.9891071611,365.025018692,2833.33333333,1.11146538362
322,24886,1.0,23.707728,146.459601939,75.3277612715,1717.33333333,1.3272084342
749,24701,0.62,0.0,7.25087554225,733.368207742,2673.80952381,1.28456985297
640,24510,0.3,53.335392,21.3469725075,33.8715593597,600.0,1.00853657499
945,30735,0.28,15.934512,6.2326352271,1011.95555963,2406.94444444,1.26989198337
691,24892,0.68,0.0,13.0941462429,205.142367069,2950.81967213,1.30940692703
234,26033,0.36,0.0,46.8648330573,9.13064831784,2250.0,1.09536970629
568,24272,0.71,0.0,13.6460827615,39.5444533256,2954.71698113,1.27349989627
806,24671,0.24,0.0,5.12723492572,1926.22425226,1950.0,1.10730858416
1215,15087,0.86,0.0,19.212028605,5.42605938792,1600.0,1.5
665,24583,0.17,0.0,68.3910680105,149.027143575,0.0,1.02456740146
563,25804,0.25,0.0,38.628989377,15.2199497695,600.0,1.31161399876
2301,9709,0.19,0.0,7.70586948906,5.44271555499,2101.99430199,2.49514497979
915,22102,0.7,0.0,23.4197396026,5.80921182383,2681.67480857,1.2034753857
68,33269,0.46,119.06664,37.8341556669,5.01671824154,700.0,1.24682533851
